# m=1, k=39.4784, p=2
# x0=0, v0=1
# t_start=0, t_end=15, h=0.001
#   t          x(t)               v(t)               KE(t)              PE(x(t)) 
13.8400  -1.975349630198446e-01  -1.091381155218455e+00  5.955564129829846e-01  7.702251436973253e-01
13.8500  -2.079070412854715e-01  -9.825116113920486e-01  4.826645332600999e-01  8.532339686962905e-01
13.8600  -2.171754646517098e-01  -8.707232697864435e-01  3.790795062737979e-01  9.310033845079905e-01
13.8700  -2.253132561498482e-01  -7.564600913394972e-01  2.861159348946802e-01  1.002081925455007e+00
13.8800  -2.322979282523471e-01  -6.401757078892247e-01  2.049124684857350e-01  1.065173649388439e+00
13.8900  -2.381115706579824e-01  -5.223316316274534e-01  1.364151666992989e-01  1.119156291765230e+00
13.9000  -2.427409200101287e-01  -4.033954334629630e-01  8.136393786938592e-02  1.163096444971696e+00
13.9100  -2.461774112731338e-01  -2.838388974833065e-01  4.028225986226950e-02  1.196261544576314e+00
13.9200  -2.484172105641199e-01  -1.641361587988310e-01  1.347033931261753e-02  1.218128495661827e+00
13.9300  -2.494612293107381e-01  -4.476183211800226e-02  1.001810807280109e-03  1.228388826346499e+00
13.9400  -2.493151196790990e-01  7.381086156028505e-02  2.724021642135782e-03  1.226950311200871e+00
13.9500  -2.479892512900201e-01  1.911119627443011e-01  1.826189115198958e-02  1.213935063618564e+00
13.9600  -2.454986693155791e-01  3.066766283656133e-01  4.702527719285025e-02  1.189674152415566e+00
13.9700  -2.418630341214431e-01  4.200469664932298e-01  8.821972703008224e-02  1.154698853122886e+00
13.9800  -2.371065426932788e-01  5.307738436049582e-01  1.408604365275903e-01  1.109728697730450e+00
13.9900  -2.312578321574325e-01  6.384186572834858e-01  2.037891909838244e-01  1.055656537194422e+00
14.0000  -2.243498657767415e-01  7.425550673411426e-01  2.756940140170044e-01  9.935308780386178e-01
14.0100  -2.164198018714959e-01  8.427706785413737e-01  3.551312083045437e-01  9.245357971228070e-01
14.0200  -2.075088461829590e-01  9.386686682759702e-01  4.405494344014917e-01  8.499687764442980e-01
14.0300  -1.976620882622001e-01  1.029869352774351e+00  5.303154418919300e-01  7.712168320909342e-01
14.0400  -1.869283225300360e-01  1.116011685663763e+00  6.227410412690366e-01  6.897313376685091e-01
14.0500  -1.753598547143759e-01  1.196754682966261e+00  7.161108856008385e-01  6.070019622746978e-01
14.0600  -1.630122944289719e-01  1.271778768908645e+00  8.087106185233941e-01  5.245301560787158e-01
14.0700  -1.499443347122719e-01  1.340787037234034e+00  8.988549396074091e-01  4.438026225921629e-01
14.0800  -1.362175193965334e-01  1.403506423037270e+00  9.849151397534365e-01  3.662652156935822e-01
14.0900  -1.218959992253861e-01  1.459688780499425e+00  1.065345667957950e+00  2.932976914207018e-01
14.1000  -1.070462776824354e-01  1.509111862268085e+00  1.138709306419124e+00  2.261897296051104e-01
14.1100  -9.173694753410482e-02  1.551580196618241e+00  1.203700553268949e+00  1.661186188385299e-01
14.1200  -7.603841912656241e-02  1.586925858932022e+00  1.259166840873568e+00  1.141289703775389e-01
14.1300  -6.002264150911854e-02  1.615009134452601e+00  1.304127252182670e+00  7.111479286404110e-02
14.1400  -4.376281748479425e-02  1.635719069696661e+00  1.337788437484655e+00  3.780422070409253e-02
14.1500  -2.733311371272457e-02  1.648973910349269e+00  1.359557478506280e+00  1.474714523410979e-02
14.1600  -1.080836700659064e-02  1.654721423912975e+00  1.369051495378291e+00  2.305950111312018e-03
14.1700  5.736212011713837e-03  1.652939105837782e+00  1.366103843803902e+00  6.495014578487589e-04
14.1800  2.222533673353797e-02  1.643634268318502e+00  1.350766803995448e+00  9.750489979723160e-03
14.1900  3.858394268458588e-02  1.626844011409041e+00  1.323310718728730e+00  2.938616742462405e-02
14.2000  5.473748476903798e-02  1.602635076567627e+00  1.284219594322462e+00  5.914246421394321e-02
14.2100  7.061223246349455e-02  1.571103583210967e+00  1.234183234589170e+00  9.842141977100080e-02
14.2200  8.613556179564626e-02  1.532374649317039e+00  1.174086032934759e+00  1.464518028538185e-01
14.2300  1.012362429552655e-01  1.486601897573840e+00  1.104992600935071e+00  2.023027469532050e-01
14.2400  1.158447224023491e-01  1.433966849023091e+00  1.028130462048607e+00  2.649001763708112e-01
14.2500  1.298933983589618e-01  1.374678206591927e+00  9.448700858393980e-01  3.330457527381218e-01
14.2600  1.433168885974392e-01  1.308971031340142e+00  8.567025804438371e-01  4.054380302100644e-01
14.2700  1.560522894680142e-01  1.237105814673996e+00  7.652153983501059e-01  4.806954710314522e-01
14.2800  1.680394251435030e-01  1.159367450188119e+00  6.720664422778506e-01  5.573809422170982e-01
14.2900  1.792210860972963e-01  1.076064109193207e+00  5.789569835468856e-01  6.340272892049563e-01
14.3000  1.895432558733949e-01  9.875260243673026e-01  4.876038244013452e-01  7.091635639375822e-01
14.3100  1.989553252534295e-01  8.941041863310359e-01  3.997111480073419e-01  7.813414731992487e-01
14.3200  2.074102929753495e-01  7.961689582908780e-01  3.169425050729909e-01  8.491616083755360e-01
14.3300  2.148649522115359e-01  6.941086142177775e-01  2.408933841656617e-01  9.112990201897802e-01
14.3400  2.212800620702952e-01  5.883278063303486e-01  1.730648038507401e-01  9.665277113753216e-01
14.3500  2.266205034437996e-01  4.792459679307665e-01  1.148383488889486e-01  1.013743636521462e+00
14.3600  2.308554185873124e-01  3.672956578966682e-01  6.745305015487317e-02  1.051985821232626e+00
14.3700  2.339583338787474e-01  2.529208533626123e-01  3.198447903283602e-02  1.080455241907526e+00
14.3800  2.359072652739872e-01  1.365751973291238e-01  9.326392262744548e-03  1.098531142421370e+00
14.3900  2.366848060416789e-01  1.872020811523258e-02  1.752230959388099e-04  1.105784504230346e+00
14.4000  2.362781964311614e-01  -1.001765422789985e-01  5.017669811487985e-03  1.101988431280714e+00
14.4100  2.346793749984789e-01  -2.196432737107628e-01  2.412158384319053e-02  1.087125259888169e+00
14.4200  2.318850113878242e-01  -3.392058600500943e-01  5.753030774616208e-02  1.061390255687122e+00
14.4300  2.278965204389404e-01  -4.583897006036446e-01  1.050605588097495e-01  1.025191814014186e+00
14.4400  2.227200575647111e-01  -5.767215934209718e-01  1.663038981590124e-01  9.791481358277525e-01
14.4500  2.163664954170830e-01  -6.937316030902292e-01  2.406317685630696e-01  9.240804075942288e-01
14.4600  2.088513819333169e-01  -8.089549156518888e-01  3.272040277786773e-01  8.610025695994679e-01
14.4700  2.001948799280410e-01  -9.219336733099759e-01  4.249808489914127e-01  7.911078119828806e-01
14.4800  1.904216884694160e-01  -1.032218781700013e+00  5.327378066471291e-01  7.157519905717256e-01
14.4900  1.795609463496081e-01  -1.139371682581183e+00  6.490839155339378e-01  6.364342044755630e-01
14.5000  1.676461180304336e-01  -1.242966084956678e+00  7.724823441762663e-01  5.547748235923707e-01
14.5100  1.547148625142012e-01  -1.342589647790252e+00  9.012734811767763e-01  4.724912959423044e-01
14.5200  1.408088856571655e-01  -1.437845607678027e+00  1.033699995759497e+00  3.913721014156764e-01
14.5300  1.259737765083474e-01  -1.528354345051861e+00  1.167933502019452e+00  3.132492495112131e-01
14.5400  1.102588283195275e-01  -1.613754882733125e+00  1.302102410772501e+00  2.399697434508680e-01
14.5500  9.371684493270750e-02  -1.693706310922764e+00  1.434320533829799e+00  1.733664512871160e-01
14.5600  7.640393330904996e-02  -1.767889133003813e+00  1.562715993296487e+00  1.152288359697860e-01
14.5700  5.837928301799684e-02  -1.836006526845064e+00  1.685459983308838e+00  6.727400062214153e-02
14.5800  3.970493355673083e-02  -1.897785516628049e+00  1.800794933561596e+00  3.111850241128976e-02
14.5900  2.044553041817171e-02  -1.952978050572643e+00  1.907061633009260e+00  8.251378419659759e-03
14.6000  6.680708701053161e-04  -2.001361980307939e+00  2.002724888111059e+00  8.809977764546698e-06
14.6100  -1.955835955135200e-02  -2.042741938023251e+00  2.086397312679495e+00  7.550828258980573e-03
14.6200  -4.016285879410361e-02  -2.076950107937448e+00  2.156860875430689e+00  3.184043392562736e-02
14.6300  -6.107298721584476e-02  -2.103846889041975e+00  2.213085866265799e+00  7.362546771331180e-02
14.6400  -8.221505258255331e-02  -2.123321446501950e+00  2.254246982587568e+00  1.334235276013412e-01
14.6500  -1.035144000150290e-01  -2.135292149539171e+00  2.279736281941808e+00  2.115101822792763e-01
14.6600  -1.248957057392832e-01  -2.139706894068860e+00  2.289172796262903e+00  3.079106806959069e-01
14.6700  -1.462832734815674e-01  -2.136543308816794e+00  2.282408655224907e+00  4.223953043426824e-01
14.6800  -1.676013323383943e-01  -2.125808844103333e+00  2.259531620833975e+00  5.544784534054179e-01
14.6900  -1.887743349460783e-01  -2.107540742943893e+00  2.220863991584248e+00  7.034215008803646e-01
14.7000  -2.097272547731457e-01  -2.081805894579876e+00  2.166957891353758e+00  8.682393910822873e-01
14.7100  -2.303858813624216e-01  -2.048700571018049e+00  2.098587014844840e+00  1.047710901572234e+00
14.7200  -2.506771123576927e-01  -2.008350047618083e+00  2.016734956883779e+00  1.240392431296738e+00
14.7300  -2.705292411625375e-01  -1.960908109225557e+00  1.922580306413275e+00  1.444635123535944e+00
14.7400  -2.898722390961467e-01  -1.906556443799448e+00  1.817478736696599e+00  1.658605080951755e+00
14.7500  -3.086380309326804e-01  -1.845503925927129e+00  1.702942370306223e+00  1.880306382409813e+00
14.7600  -3.267607627368160e-01  -1.777985793054454e+00  1.580616740151738e+00  2.107606568064806e+00
14.7700  -3.441770609385438e-01  -1.704262717681920e+00  1.452255705440282e+00  2.338264221121784e+00
14.7800  -3.608262816248459e-01  -1.624619779188464e+00  1.319694713465186e+00  2.569958242311916e+00
14.7900  -3.766507490644952e-01  -1.539365339340581e+00  1.184822823981570e+00  2.800318386955079e+00
14.8000  -3.915959825247107e-01  -1.448829825924558e+00  1.049553932244293e+00  3.026956614932718e+00
14.8100  -4.056109104846050e-01  -1.353364429302209e+00  9.157976392502472e-01  3.247498791267660e+00
14.8200  -4.186480714001032e-01  -1.253339717034148e+00  7.854302231476195e-01  3.459616269500224e+00
14.8300  -4.306638002280824e-01  -1.149144172037995e+00  6.602661640644444e-01  3.661056891747427e+00
14.8400  -4.416183999736888e-01  -1.041182660050665e+00  5.420306657950896e-01  3.849674948207527e+00
14.8500  -4.514762975838858e-01  -9.298748324429196e-01  4.323336020053739e-01  4.023459654785976e+00
14.8600  -4.602061835720750e-01  -8.156534706894523e-01  3.326452921238746e-01  4.180561730221963e+00
14.8700  -4.677811348228289e-01  -6.989627790280946e-01  2.442744832333385e-01  4.319317683231219e+00
14.8800  -4.741787200921576e-01  -5.802566320461485e-01  1.683488795167697e-01  4.438271455294833e+00
14.8900  -4.793810877870253e-01  -4.599967841097676e-01  1.057985206956641e-01  4.536193105265808e+00
14.9000  -4.833750356777625e-01  -3.386510477028795e-01  5.734226605512899e-02  4.612094267300786e+00
14.9100  -4.861520622683275e-01  -2.166914478648489e-01  2.347759178888227e-02  4.665240163045032e+00
14.9200  -4.877083996217542e-01  -9.459236001040412e-02  4.473857286168951e-03  4.695158001731464e+00
14.9300  -4.880450275113120e-01  2.717136151906852e-02  3.691414433999588e-04  4.701641657075721e+00
14.9400  -4.871676688416016e-01  1.481262567871779e-01  1.097069397489049e-02  4.684752566696020e+00
14.9500  -4.850867663577291e-01  2.678021280840154e-01  3.585898990316370e-02  4.644816857371818e+00
14.9600  -4.818174407345466e-01  3.857338948661085e-01  7.439531882428901e-02  4.582418756880444e+00
14.9700  -4.773794302114313e-01  5.014634284943122e-01  1.257327850586351e-01  4.498390409520736e+00
14.9800  -4.717970120109082e-01  6.145413595288381e-01  1.888305412857764e-01  4.393798266869224e+00
14.9900  -4.650989058513073e-01  7.245288504489258e-01  2.624710275664209e-01  4.269926276970447e+00
15.0000  -4.573181599343150e-01  8.309993268011172e-01  3.452799405719550e-01  4.128256143235916e+00

